Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
44,U.C. Riverside,Los Angeles Basin,11/9/2007,313,0.87, ,0.00, ,73, ,1.2, ,17.4, ,11.9, ,13.9, ,84, ,56, ,73, ,9.1, ,1.3, ,111.9, ,16.4, 
44,U.C. Riverside,Los Angeles Basin,11/10/2007,314,1.93, ,0.00, ,143, ,1.0, ,19.2, ,9.8, ,13.4, ,85, ,42, ,67, ,7.4, ,1.2, ,106.3, ,16.3, 
44,U.C. Riverside,Los Angeles Basin,11/11/2007,315,1.35, ,0.00, ,98, ,1.1, ,17.2, ,7.9, ,12.9, ,83, ,56, ,72, ,7.9, ,1.6, ,134.6, ,15.7, 
44,U.C. Riverside,Los Angeles Basin,11/12/2007,316,3.23, ,0.00, ,146, ,0.9, ,26.7, ,9.6, ,18.1, ,83, ,21, ,42, ,4.8, ,2.0, ,174.6, ,15.8, 
44,U.C. Riverside,Los Angeles Basin,11/13/2007,317,3.31, ,0.00, ,149, ,0.7, ,29.6, ,13.5, ,20.8, ,45, ,15, ,29, ,2.3, ,1.7, ,143.2, ,16.1, 
44,U.C. Riverside,Los Angeles Basin,11/14/2007,318,3.63, ,0.00, ,148, ,0.7, ,30.8, ,12.5, ,22.1, ,50, ,15, ,27, ,2.1, ,1.8, ,152.8, ,16.6, 
44,U.C. Riverside,Los Angeles Basin,11/15/2007,319,3.40, ,0.00, ,147, ,0.7, ,30.4, ,15.4,Y,21.9, ,45, ,16, ,28, ,2.6, ,1.6, ,142.3, ,16.8, 
44,U.C. Riverside,Los Angeles Basin,11/16/2007,320,2.32, ,0.00, ,132, ,1.0, ,24.8, ,11.1, ,17.0, ,82, ,29, ,50, ,6.5, ,1.3, ,116.2, ,16.5, 
44,U.C. Riverside,Los Angeles Basin,11/17/2007,321,1.35, ,0.00, ,107, ,1.2, ,21.1, ,11.2, ,14.5, ,86, ,49, ,73, ,9.8, ,1.2, ,100.7, ,16.4, 
44,U.C. Riverside,Los Angeles Basin,11/18/2007,322,2.09, ,0.00, ,140, ,1.1, ,24.4, ,8.3, ,15.2, ,85, ,31, ,63, ,8.3, ,1.3, ,109.0, ,16.0, 
44,U.C. Riverside,Los Angeles Basin,11/19/2007,323,2.38, ,0.00, ,138, ,0.9, ,25.7, ,8.8, ,16.1, ,80, ,20, ,48, ,5.1, ,1.4, ,117.3, ,15.8, 
44,U.C. Riverside,Los Angeles Basin,11/20/2007,324,1.95, ,0.00, ,116, ,0.8, ,22.3, ,8.7, ,13.8, ,82, ,30, ,54, ,4.6, ,1.3, ,111.0, ,15.2, 
44,U.C. Riverside,Los Angeles Basin,11/21/2007,325,3.18, ,0.00, ,133, ,0.6, ,23.5, ,7.3, ,15.2, ,87, ,12, ,37, ,0.7, ,2.3, ,199.7, ,14.7, 
44,U.C. Riverside,Los Angeles Basin,11/22/2007,326,1.79, ,0.00, ,129, ,0.9, ,18.2, ,5.7, ,11.8, ,78, ,27, ,62, ,4.7, ,1.4, ,121.7, ,13.7, 
44,U.C. Riverside,Los Angeles Basin,11/23/2007,327,3.89, ,0.00, ,131, ,0.6, ,18.6, ,9.4, ,14.4, ,83, ,9, ,35, ,-0.9, ,3.5, ,306.4, ,13.9, 
44,U.C. Riverside,Los Angeles Basin,11/24/2007,328,4.23,R,0.00, ,143, ,0.2, ,23.0, ,11.4, ,17.9, ,15, ,6, ,9, ,-15.7, ,2.9, ,253.2, ,12.3, 
44,U.C. Riverside,Los Angeles Basin,11/25/2007,329,1.98, ,0.00, ,91, ,0.3, ,19.9, ,6.9, ,13.4, ,32, ,12, ,22, ,-8.0, ,1.2, ,100.9, ,12.1, 
44,U.C. Riverside,Los Angeles Basin,11/26/2007,330,2.62, ,0.00, ,137, ,0.3, ,23.6, ,6.3, ,14.6, ,41, ,8, ,20, ,-7.8, ,1.3, ,116.6, ,12.4, 
44,U.C. Riverside,Los Angeles Basin,11/27/2007,331,2.08, ,0.00, ,99, ,0.4, ,22.5, ,8.1, ,14.6, ,37, ,11, ,21, ,-7.3, ,1.4, ,124.4, ,12.2, 
44,U.C. Riverside,Los Angeles Basin,11/28/2007,332,2.88, ,0.00, ,90, ,0.3, ,21.3, ,8.5, ,15.0, ,40, ,10, ,18, ,-8.8, ,2.3, ,197.6, ,11.9, 
44,U.C. Riverside,Los Angeles Basin,11/29/2007,333,2.42, ,0.00, ,103, ,0.4, ,23.1, ,8.0, ,15.3, ,30, ,10, ,21, ,-6.6, ,1.3, ,111.7, ,11.7, 
44,U.C. Riverside,Los Angeles Basin,11/30/2007,334,0.45, ,0.00, ,15, ,1.0, ,17.1, ,10.2, ,12.3, ,87, ,25, ,69, ,6.6, ,1.4, ,121.2, ,12.3, 
44,U.C. Riverside,Los Angeles Basin,12/1/2007,335,1.09,R,0.00, ,83, ,0.8, ,12.7, ,6.3, ,10.0, ,87, ,44, ,68, ,4.4, ,1.2, ,104.8, ,11.8, 
44,U.C. Riverside,Los Angeles Basin,12/2/2007,336,1.61, ,0.00, ,137, ,0.7, ,15.9, ,3.3, ,8.8, ,82, ,32, ,60, ,1.4, ,1.2, ,101.8, ,11.0, 
44,U.C. Riverside,Los Angeles Basin,12/3/2007,337,2.29, ,0.00, ,140, ,0.6, ,25.6, ,4.1, ,13.9, ,73, ,19, ,38, ,-0.1, ,1.4, ,119.5, ,11.1, 
44,U.C. Riverside,Los Angeles Basin,12/4/2007,338,3.30, ,0.00, ,140, ,0.5, ,27.8, ,10.2, ,18.3, ,45, ,10, ,24, ,-2.5, ,2.2, ,192.9, ,11.7, 
44,U.C. Riverside,Los Angeles Basin,12/5/2007,339,2.52, ,0.00, ,130, ,0.6, ,25.6, ,10.8, ,16.8, ,54, ,19, ,34, ,0.8, ,1.5, ,126.9, ,12.3, 
44,U.C. Riverside,Los Angeles Basin,12/6/2007,340,1.42, ,0.00, ,99, ,1.0, ,17.8, ,7.5, ,12.7, ,78, ,53, ,67, ,6.7, ,1.4, ,124.3, ,12.4, 
44,U.C. Riverside,Los Angeles Basin,12/7/2007,341,0.30, ,0.00, ,38, ,1.1, ,13.3, ,8.1, ,11.2, ,86, ,71, ,80, ,7.8, ,1.3, ,114.9, ,12.8, 
44,U.C. Riverside,Los Angeles Basin,12/8/2007,342,0.71, ,0.00, ,71, ,0.8, ,12.7, ,6.5, ,8.8, ,84, ,51, ,71, ,3.8, ,1.4, ,122.7, ,12.0, 
44,U.C. Riverside,Los Angeles Basin,12/9/2007,343,2.38, ,0.00, ,123, ,0.6, ,15.0, ,6.2, ,10.2, ,81, ,33, ,51, ,0.4, ,2.9, ,247.2, ,11.2, 
44,U.C. Riverside,Los Angeles Basin,12/10/2007,344,2.05, ,0.00, ,133, ,0.5, ,15.7, ,5.3, ,10.3, ,67, ,26, ,41, ,-2.4, ,1.6, ,136.2, ,10.4, 
44,U.C. Riverside,Los Angeles Basin,12/11/2007,345,2.32, ,0.00, ,128, ,0.5, ,14.5, ,3.8, ,9.3, ,75, ,25, ,46, ,-1.7, ,2.4, ,210.3, ,10.2, 
44,U.C. Riverside,Los Angeles Basin,12/12/2007,346,2.03, ,0.00, ,134, ,0.4, ,16.5, ,2.0, ,9.4, ,62, ,21, ,36, ,-4.8, ,1.7, ,144.4, ,9.6, 
44,U.C. Riverside,Los Angeles Basin,12/13/2007,347,2.20, ,0.00, ,132, ,0.5, ,16.9, ,4.5, ,9.7, ,63, ,18, ,37, ,-4.1, ,1.9, ,166.1, ,9.5, 
44,U.C. Riverside,Los Angeles Basin,12/14/2007,348,1.69, ,0.00, ,126, ,0.6, ,16.5, ,1.6, ,8.5, ,75, ,28, ,50, ,-1.4, ,1.2, ,106.7, ,9.3, 
44,U.C. Riverside,Los Angeles Basin,12/15/2007,349,2.17, ,0.00, ,130, ,0.4, ,18.5, ,3.1, ,10.0, ,62, ,13, ,34, ,-5.2, ,1.5, ,128.6, ,9.2, 
44,U.C. Riverside,Los Angeles Basin,12/16/2007,350,1.83, ,0.00, ,114, ,0.5, ,19.9, ,4.1, ,10.6, ,60, ,15, ,36, ,-3.7, ,1.3, ,112.4, ,9.2, 
44,U.C. Riverside,Los Angeles Basin,12/17/2007,351,1.44, ,0.00, ,119, ,0.7, ,14.7, ,2.7, ,8.9, ,82, ,43, ,62, ,2.0, ,1.3, ,109.0, ,9.3, 
44,U.C. Riverside,Los Angeles Basin,12/18/2007,352,0.87, ,0.00, ,76, ,1.0, ,14.7, ,6.5, ,10.5, ,85, ,58, ,75, ,6.3, ,1.3, ,112.6, ,10.0, 
44,U.C. Riverside,Los Angeles Basin,12/19/2007,353,1.03, ,0.00, ,90, ,1.1,Y,16.5, ,10.6, ,12.7, ,86, ,60, ,77,Y,8.9,Y,1.4, ,120.5, ,11.4, 
44,U.C. Riverside,Los Angeles Basin,12/20/2007,354,0.45, ,0.00, ,47, ,1.1, ,14.7, ,7.8, ,11.4, ,86, ,60, ,80, ,8.0, ,1.3, ,108.1, ,12.1, 
44,U.C. Riverside,Los Angeles Basin,12/21/2007,355,3.51, ,0.00, ,133, ,0.3, ,13.6, ,6.5, ,10.3, ,66, ,16, ,27, ,-8.0, ,4.5,Y,386.7,Y,10.5, 
44,U.C. Riverside,Los Angeles Basin,12/22/2007,356,2.40, ,0.00, ,135, ,0.3, ,16.7, ,3.9, ,10.1, ,34, ,13, ,22, ,-10.6, ,1.9, ,163.4, ,8.9, 
44,U.C. Riverside,Los Angeles Basin,12/23/2007,357,2.84, ,0.00, ,129, ,0.4, ,24.3, ,4.3, ,14.2, ,46, ,14, ,26, ,-5.1, ,2.0, ,173.1, ,9.2, 
44,U.C. Riverside,Los Angeles Basin,12/24/2007,358,2.26, ,0.00, ,128, ,0.6, ,22.4, ,8.4, ,14.4, ,54, ,22, ,39, ,0.8, ,1.6, ,135.5, ,10.3, 
44,U.C. Riverside,Los Angeles Basin,12/25/2007,359,3.88, ,0.00, ,134, ,0.3, ,15.5, ,3.9, ,11.6, ,35, ,10, ,18, ,-11.6, ,4.1, ,357.8, ,9.5, 
44,U.C. Riverside,Los Angeles Basin,12/26/2007,360,1.66,R,0.00, ,172,R,0.3, ,15.5, ,0.0,Y,11.3, ,47, ,14, ,23, ,-8.9, ,0.5, ,39.1, ,8.5, 
44,U.C. Riverside,Los Angeles Basin,12/27/2007,361,1.51,R,0.00, ,136, ,0.2, ,11.0, ,3.3, ,7.2, ,38, ,11, ,20, ,-14.2, ,0.4,I,38.6,I,7.2,Y
44,U.C. Riverside,Los Angeles Basin,12/28/2007,362,1.30,R,0.00, ,118, ,0.4, ,12.4, ,1.7, ,7.4, ,66, ,17, ,36, ,-6.5, ,0.4,I,38.6,I,7.2,Y
44,U.C. Riverside,Los Angeles Basin,12/29/2007,363,0.64,R,0.00, ,70, ,0.7, ,11.6, ,3.6, ,7.1, ,79, ,53, ,65, ,0.9, ,0.4,I,38.6,I,8.0, 
44,U.C. Riverside,Los Angeles Basin,12/30/2007,364,1.37,R,0.00, ,133, ,0.7, ,15.9, ,2.0, ,8.2, ,83, ,46, ,68, ,2.7, ,0.4,I,38.6,I,8.1, 
44,U.C. Riverside,Los Angeles Basin,12/31/2007,365,1.79,R,0.00, ,141, ,0.5, ,20.0, ,4.7, ,12.8, ,73, ,14, ,32, ,-3.7, ,0.4,I,38.6,I,8.7, 
44,U.C. Riverside,Los Angeles Basin,1/1/2008,001,1.74,R,0.00, ,106, ,0.2, ,17.8, ,5.0, ,11.9, ,36, ,10, ,17, ,-12.5, ,0.4,I,38.6,I,8.0, 
44,U.C. Riverside,Los Angeles Basin,1/2/2008,002,2.07,R,0.00, ,129, ,0.2, ,22.5, ,7.9, ,14.8, ,31, ,8, ,15, ,-11.8, ,0.4,I,38.6,I,8.3, 
44,U.C. Riverside,Los Angeles Basin,1/3/2008,003,1.34,R,0.00, ,82, ,0.4, ,19.5, ,6.3, ,12.1, ,56, ,19, ,30, ,-5.0, ,0.4,I,38.6,I,8.8, 
44,U.C. Riverside,Los Angeles Basin,1/4/2008,004,0.49,R,2.80, ,47, ,0.9, ,14.8, ,8.3, ,11.7, ,81, ,54, ,66, ,5.6, ,0.4,I,38.6,I,9.3, 
44,U.C. Riverside,Los Angeles Basin,1/5/2008,005,0.04,R,19.10, ,27, ,1.1, ,12.9, ,8.8, ,11.2, ,87, ,80, ,85, ,8.8, ,0.4,I,38.6,I,10.6, 
44,U.C. Riverside,Los Angeles Basin,1/6/2008,006,0.22,R,20.00, ,41, ,1.0, ,13.0, ,6.7, ,9.9, ,85, ,67, ,79, ,6.4, ,0.4,I,38.6,I,10.5, 
44,U.C. Riverside,Los Angeles Basin,1/7/2008,007,1.19,R,0.40, ,121, ,0.9, ,14.0, ,5.9, ,9.5, ,87, ,59, ,76, ,5.5, ,0.4,I,38.6,I,10.3, 
44,U.C. Riverside,Los Angeles Basin,1/8/2008,008,1.02,R,0.00, ,102, ,0.9, ,14.7, ,4.7, ,9.7, ,84, ,53, ,73, ,5.1, ,0.4,I,38.6,I,10.2, 
44,U.C. Riverside,Los Angeles Basin,1/9/2008,009,1.04,R,0.00, ,106, ,0.9, ,13.3, ,5.4, ,9.1, ,86, ,60, ,76, ,5.2, ,0.4,I,38.6,I,10.4, 
44,U.C. Riverside,Los Angeles Basin,1/10/2008,010,1.56,R,0.00, ,138, ,0.8, ,19.1, ,4.1, ,10.4, ,86, ,36, ,65, ,4.1, ,0.4,I,38.6,I,10.1, 
44,U.C. Riverside,Los Angeles Basin,1/11/2008,011,1.64,R,0.00, ,136, ,0.8, ,20.8, ,5.6, ,12.3, ,81, ,31, ,57, ,4.1, ,0.4,I,38.6,I,10.6, 
44,U.C. Riverside,Los Angeles Basin,1/12/2008,012,1.90,R,0.00, ,145, ,0.7, ,24.4, ,7.3, ,14.8, ,65, ,18, ,40, ,1.4, ,0.4,I,38.6,I,10.9, 
44,U.C. Riverside,Los Angeles Basin,1/13/2008,013,2.00,R,0.00, ,154, ,0.4, ,21.1, ,8.4, ,16.1, ,50, ,11, ,22, ,-5.4, ,0.4,I,38.6,I,10.5, 
44,U.C. Riverside,Los Angeles Basin,1/14/2008,014,1.99,R,0.00, ,154, ,0.4, ,22.5, ,8.0, ,15.1, ,38, ,12, ,21, ,-6.9, ,0.4,I,38.6,I,10.1, 
44,U.C. Riverside,Los Angeles Basin,1/15/2008,015,1.87,R,0.00, ,148, ,0.5, ,20.8, ,4.8, ,11.9, ,55, ,15, ,33, ,-3.7, ,0.4,I,38.6,I,9.9, 
44,U.C. Riverside,Los Angeles Basin,1/16/2008,016,1.86,R,0.00, ,144, ,0.3, ,17.0, ,4.7, ,11.5, ,62, ,12, ,24, ,-8.4, ,0.4,I,38.6,I,9.2, 
44,U.C. Riverside,Los Angeles Basin,1/17/2008,017,1.87,R,0.00, ,153, ,0.2,Y,16.0, ,3.1, ,10.8, ,25, ,10, ,15,Y,-14.7,Y,0.4,I,38.6,I,7.7,Y
44,U.C. Riverside,Los Angeles Basin,1/18/2008,018,1.93,R,0.00, ,151, ,0.4, ,17.9, ,4.9, ,11.5, ,44, ,18, ,26, ,-7.1, ,0.4,I,38.6,I,8.0, 
44,U.C. Riverside,Los Angeles Basin,1/19/2008,019,1.93,R,0.00, ,156, ,0.4, ,20.0, ,2.5, ,10.6, ,57, ,15, ,33, ,-4.9, ,0.4,I,38.6,I,8.3, 
44,U.C. Riverside,Los Angeles Basin,1/20/2008,020,1.71,R,0.00, ,151, ,0.5, ,15.9, ,2.3, ,8.7, ,77, ,29, ,49, ,-1.5, ,0.4,I,38.6,I,8.4, 
44,U.C. Riverside,Los Angeles Basin,1/21/2008,021,1.04,R,0.10, ,105, ,0.8, ,12.2, ,6.5, ,8.5, ,82, ,48, ,69, ,3.1, ,0.4,I,38.6,I,9.1, 
44,U.C. Riverside,Los Angeles Basin,1/22/2008,022,1.08,R,0.10, ,103, ,0.8, ,13.5, ,6.3, ,9.5, ,77, ,46, ,66, ,3.5, ,0.4,I,38.6,I,9.5, 
44,U.C. Riverside,Los Angeles Basin,1/23/2008,023,0.89,R,4.90, ,88, ,0.7, ,14.0, ,3.1, ,8.2, ,83, ,42, ,68, ,2.6, ,0.4,I,38.6,I,9.2, 
44,U.C. Riverside,Los Angeles Basin,1/24/2008,024,0.93,R,2.10, ,98, ,0.8, ,11.0, ,4.6, ,7.6, ,85, ,61, ,74, ,3.3, ,0.4,I,38.6,I,9.0, 
44,U.C. Riverside,Los Angeles Basin,1/25/2008,025,0.99,R,0.00, ,89, ,0.8, ,14.7, ,5.2, ,10.2, ,74, ,47, ,62, ,3.2, ,0.4,I,38.6,I,9.4, 
44,U.C. Riverside,Los Angeles Basin,1/26/2008,026,1.77,R,3.10, ,137, ,0.7, ,18.5, ,2.8, ,10.8, ,82, ,31, ,56, ,2.3, ,0.4,I,38.6,I,9.2, 
44,U.C. Riverside,Los Angeles Basin,1/27/2008,027,1.38,R,10.30, ,120, ,1.0, ,16.3, ,8.8, ,12.1, ,86, ,43, ,72, ,7.3, ,0.4,I,38.6,I,11.0, 
44,U.C. Riverside,Los Angeles Basin,1/28/2008,028,0.46,R,7.50, ,61, ,0.9, ,12.0, ,6.7, ,9.3, ,85, ,48, ,73, ,4.8, ,0.4,I,38.6,I,10.4, 
44,U.C. Riverside,Los Angeles Basin,1/29/2008,029,1.23,R,0.00, ,114, ,0.7, ,12.9, ,6.2, ,9.0, ,80, ,48, ,65, ,2.8, ,0.4,I,38.6,I,10.2, 
44,U.C. Riverside,Los Angeles Basin,1/30/2008,030,1.71,R,0.00, ,152, ,0.7, ,14.3, ,5.1, ,9.5, ,79, ,33, ,55, ,0.9, ,0.4,I,38.6,I,10.5, 
44,U.C. Riverside,Los Angeles Basin,1/31/2008,031,1.95,R,0.00, ,161, ,0.5, ,16.9, ,3.7, ,9.7, ,66, ,19, ,39, ,-3.7, ,0.4,I,38.6,I,9.6, 
44,U.C. Riverside,Los Angeles Basin,2/1/2008,032,1.81,R,0.00, ,162, ,0.7, ,15.0, ,2.5, ,8.7, ,76, ,36, ,62, ,1.8, ,0.4,I,38.6,I,9.6, 
44,U.C. Riverside,Los Angeles Basin,2/2/2008,033,0.88,R,0.00, ,87, ,0.8, ,12.9, ,7.1, ,9.4, ,77, ,52, ,67, ,3.4, ,0.4,I,38.6,I,10.3, 
44,U.C. Riverside,Los Angeles Basin,2/3/2008,034,0.11,R,4.90, ,25, ,0.9, ,11.4, ,7.3, ,9.1, ,86, ,67, ,78, ,5.4, ,0.4,I,38.6,I,10.0, 
44,U.C. Riverside,Los Angeles Basin,2/4/2008,035,1.91,R,0.00, ,169, ,0.6, ,14.0, ,3.2, ,9.1, ,83, ,29, ,50, ,-0.8, ,0.4,I,38.6,I,9.5, 
44,U.C. Riverside,Los Angeles Basin,2/5/2008,036,2.10,R,0.00, ,178, ,0.3, ,15.9, ,4.3, ,9.9, ,64, ,15, ,27, ,-8.2, ,0.4,I,38.6,I,8.7, 
44,U.C. Riverside,Los Angeles Basin,2/6/2008,037,2.01,R,0.00, ,171, ,0.6, ,16.2, ,1.6, ,8.4, ,72, ,27, ,50, ,-1.3, ,0.4,I,38.6,I,8.9, 
44,U.C. Riverside,Los Angeles Basin,2/7/2008,038,2.27,R,0.00, ,178, ,0.7, ,21.6, ,2.7, ,11.4, ,79, ,21, ,50, ,1.4, ,0.4,I,38.6,I,9.6, 
44,U.C. Riverside,Los Angeles Basin,2/8/2008,039,2.48,R,0.00, ,179, ,0.6, ,27.0, ,5.2, ,14.7, ,73, ,14, ,39, ,0.8, ,0.4,I,38.6,I,10.8, 
44,U.C. Riverside,Los Angeles Basin,2/9/2008,040,2.71,R,0.00, ,186, ,0.5, ,26.9, ,8.1, ,17.1, ,45, ,12, ,25, ,-3.2, ,0.4,I,38.6,I,11.4, 
44,U.C. Riverside,Los Angeles Basin,2/10/2008,041,2.76,R,0.00, ,180, ,0.6, ,26.1, ,10.5, ,17.1, ,56, ,14, ,31, ,-0.2, ,0.4,I,38.6,I,11.9, 
44,U.C. Riverside,Los Angeles Basin,2/11/2008,042,2.67,R,0.00, ,180, ,0.7, ,25.8, ,8.5, ,16.7, ,55, ,17, ,37, ,1.8, ,0.4,I,38.6,I,12.4, 
44,U.C. Riverside,Los Angeles Basin,2/12/2008,043,2.88,R,0.00, ,188, ,0.6, ,27.6,Y,11.3, ,18.5, ,48, ,13, ,29, ,0.0, ,0.4,I,38.6,I,12.7, 
44,U.C. Riverside,Los Angeles Basin,2/13/2008,044,2.37,R,0.00, ,174, ,0.8, ,21.7, ,9.0, ,13.6, ,73, ,29, ,54, ,4.4, ,0.4,I,38.6,I,12.8, 
44,U.C. Riverside,Los Angeles Basin,2/14/2008,045,1.26,R,0.20, ,106, ,0.5, ,12.5, ,6.2, ,10.1, ,78, ,15, ,38, ,-3.4, ,0.4,I,38.6,I,11.4, 
44,U.C. Riverside,Los Angeles Basin,2/15/2008,046,2.54,R,0.00, ,196, ,0.3, ,19.0, ,7.8, ,12.6, ,49, ,11, ,23, ,-8.1, ,0.4,I,38.6,I,9.5, 
44,U.C. Riverside,Los Angeles Basin,2/16/2008,047,2.36,R,0.00, ,192, ,0.6, ,18.0, ,2.6, ,10.0, ,77, ,25, ,50, ,0.1, ,0.4,I,38.6,I,10.0, 
44,U.C. Riverside,Los Angeles Basin,2/17/2008,048,2.29,R,0.00, ,185, ,0.8, ,18.0, ,3.7, ,10.2, ,83, ,28, ,62, ,3.3, ,0.4,I,38.6,I,10.9, 
44,U.C. Riverside,Los Angeles Basin,2/18/2008,049,2.02,R,0.00, ,159, ,0.9, ,19.5, ,6.1, ,11.4, ,83, ,36, ,68, ,5.7, ,0.4,I,38.6,I,11.5, 
44,U.C. Riverside,Los Angeles Basin,2/19/2008,050,0.10,R,0.10, ,30, ,1.0, ,12.0, ,9.4, ,10.5, ,84, ,76, ,81, ,7.3, ,0.4,I,38.6,I,11.7, 
44,U.C. Riverside,Los Angeles Basin,2/20/2008,051,1.13,R,2.50, ,106, ,1.0, ,15.9, ,8.1, ,10.9, ,86, ,51, ,75, ,6.6, ,0.4,I,38.6,I,12.0, 
44,U.C. Riverside,Los Angeles Basin,2/21/2008,052,1.22,R,0.70, ,107, ,0.9, ,14.6, ,6.7, ,10.6, ,83, ,48, ,69, ,5.2, ,0.4,I,38.6,I,11.8, 
44,U.C. Riverside,Los Angeles Basin,2/22/2008,053,1.06,R,6.20, ,99, ,1.0, ,15.2, ,7.9, ,10.5, ,84, ,58, ,75, ,6.3, ,0.4,I,38.6,I,12.0, 
44,U.C. Riverside,Los Angeles Basin,2/23/2008,054,1.72,R,0.60, ,138, ,0.8, ,16.4, ,4.3, ,10.1, ,86, ,27, ,66, ,4.0, ,0.4,I,38.6,I,11.5, 
44,U.C. Riverside,Los Angeles Basin,2/24/2008,055,0.89,R,1.80, ,89, ,1.0, ,14.8, ,8.3, ,10.8, ,83, ,54, ,74, ,6.3, ,0.4,I,38.6,I,11.9, 
44,U.C. Riverside,Los Angeles Basin,2/25/2008,056,2.68,R,0.00, ,205, ,0.9, ,19.5, ,6.8, ,12.6, ,85, ,44, ,63, ,5.8, ,0.4,I,38.6,I,12.6, 
44,U.C. Riverside,Los Angeles Basin,2/26/2008,057,3.22,R,0.00, ,212, ,0.6, ,25.6, ,9.0, ,16.5, ,56, ,16, ,33, ,0.3, ,0.4,I,38.6,I,13.2, 
44,U.C. Riverside,Los Angeles Basin,2/27/2008,058,3.37,R,0.00, ,218, ,0.6, ,27.7,Y,9.1, ,17.8, ,54, ,14, ,31, ,0.4, ,0.4,I,38.6,I,13.6, 
44,U.C. Riverside,Los Angeles Basin,2/28/2008,059,3.90,R,0.00, ,288,R,0.9, ,26.3, ,0.0,Y,19.6, ,79, ,20, ,41, ,5.9, ,1.8, ,156.2, ,15.0, 
44,U.C. Riverside,Los Angeles Basin,2/29/2008,060,2.00, ,0.00, ,145, ,1.1, ,20.1, ,8.5, ,12.3, ,87, ,54, ,76, ,8.2, ,1.5, ,127.2, ,14.1, 
44,U.C. Riverside,Los Angeles Basin,3/1/2008,061,0.41, ,0.40, ,46, ,1.1, ,13.6, ,10.3, ,11.7, ,86, ,73, ,80, ,8.3, ,1.6, ,134.4, ,13.8, 
44,U.C. Riverside,Los Angeles Basin,3/2/2008,062,7.24, ,0.00, ,221, ,0.4, ,19.8, ,6.9, ,14.7, ,85, ,8, ,26, ,-4.5, ,5.8,R,504.0,R,12.5, 
44,U.C. Riverside,Los Angeles Basin,3/3/2008,063,4.17, ,0.00, ,228, ,0.3,Y,21.8, ,6.3, ,14.3, ,36, ,9, ,18,Y,-9.4,Y,1.8, ,155.4, ,11.8, 
44,U.C. Riverside,Los Angeles Basin,3/4/2008,064,4.04, ,0.00, ,217, ,0.4, ,22.7, ,4.9, ,14.2, ,51, ,13, ,28, ,-4.2, ,1.6, ,134.4, ,12.3, 
44,U.C. Riverside,Los Angeles Basin,3/5/2008,065,4.88, ,0.00, ,221, ,0.4, ,22.3, ,5.3, ,13.6, ,69, ,8, ,26, ,-5.3, ,2.5, ,218.2, ,12.1, 
44,U.C. Riverside,Los Angeles Basin,3/6/2008,066,4.13, ,0.00, ,222, ,0.4, ,22.7, ,5.3, ,14.4, ,41, ,10, ,22, ,-6.9, ,1.5, ,131.9, ,11.7, 
44,U.C. Riverside,Los Angeles Basin,3/7/2008,067,4.29, ,0.00, ,226, ,0.5, ,25.3, ,6.9, ,16.0, ,54, ,10, ,27, ,-3.0, ,1.5, ,127.3, ,12.9, 
44,U.C. Riverside,Los Angeles Basin,3/8/2008,068,4.14, ,0.00, ,224, ,0.7, ,22.8, ,7.7, ,15.1, ,60, ,22, ,38, ,1.1, ,1.7, ,147.0, ,13.4, 
44,U.C. Riverside,Los Angeles Basin,3/9/2008,069,5.91, ,0.00, ,235, ,0.4, ,25.0, ,12.5, ,19.0, ,31, ,12, ,17, ,-6.3, ,3.3,Y,284.0,Y,13.4, 
44,U.C. Riverside,Los Angeles Basin,3/10/2008,070,4.73, ,0.00, ,237, ,0.5, ,27.1, ,9.1, ,17.7, ,40, ,9, ,23, ,-3.9, ,1.6, ,134.2, ,13.7, 
44,U.C. Riverside,Los Angeles Basin,3/11/2008,071,4.25, ,0.00, ,210, ,0.6, ,27.5, ,9.4, ,18.1, ,51, ,14, ,31, ,0.5, ,1.4, ,122.0, ,14.4, 
44,U.C. Riverside,Los Angeles Basin,3/12/2008,072,3.28, ,0.00, ,172, ,0.8, ,25.0, ,9.9, ,16.9, ,64, ,24, ,42, ,3.9, ,1.5, ,127.2, ,14.7, 
44,U.C. Riverside,Los Angeles Basin,3/13/2008,073,3.86, ,0.00, ,217, ,1.0, ,23.2, ,10.6, ,16.1, ,77, ,38, ,56, ,7.5, ,1.7, ,143.9, ,15.2, 
44,U.C. Riverside,Los Angeles Basin,3/14/2008,074,3.03, ,0.00, ,176, ,1.0, ,19.4, ,10.1, ,14.1, ,83, ,43, ,65, ,7.5, ,2.2, ,192.6, ,15.2, 
44,U.C. Riverside,Los Angeles Basin,3/15/2008,075,3.70, ,0.10, ,229, ,0.8, ,16.0, ,6.3, ,10.6, ,79, ,31, ,60, ,3.1, ,2.4, ,205.4, ,14.2, 
44,U.C. Riverside,Los Angeles Basin,3/16/2008,076,3.51, ,0.20, ,221, ,0.6, ,16.5, ,3.6, ,9.8, ,82, ,22, ,49, ,-0.5, ,2.0, ,170.5, ,13.1, 
